78,Hugo Spritz        ,1.0,109.00,23.05.2023
103,"Chardonnay polosuché 0,2l ",1.0,68.00,23.05.2023
108,"Stáčené prosecco 0,2l ",2.0,196.00,23.05.2023
109,"Rulandské šedé suché 0,2l ",2.0,140.00,23.05.2023
115,"Pilsner Urquell 0,33l ",2.0,98.00,23.05.2023
200,Lotus dort         ,1.0,89.00,23.05.2023
201,Čokoládovo-ořechový dort ,2.0,178.00,23.05.2023
206,Meruňka jogurt dort ,3.0,267.00,23.05.2023
209,Čokoládový dort    ,1.0,89.00,23.05.2023
225,Malina-tvaroh dort ,2.0,178.00,23.05.2023
236,Chleba řepa        ,3.0,255.00,23.05.2023
237,Italský talíř      ,0.75,292.50,23.05.2023
7,Espresso s mlékem  ,1.0,52.00,24.05.2023
8,Espresso bez mléka ,2.0,104.00,24.05.2023
9,Espresso lungo s mlékem ,16.0,832.00,24.05.2023
10,Espresso lungo bez mléka ,5.0,260.00,24.05.2023
11,Espresso Doppio s mlékem ,3.0,204.00,24.05.2023
12,Espresso Doppio bez mléka ,1.0,68.00,24.05.2023
14,Cappuccino        ,13.0,845.00,24.05.2023
16,Espresso Macchiato ,1.0,55.00,24.05.2023
17,Latté Macchiato   ,10.0,690.00,24.05.2023
21,Vídeňská káva      ,7.0,483.00,24.05.2023
22,Alžírská káva      ,1.0,75.00,24.05.2023
26,Turek              ,4.0,208.00,24.05.2023
32,Limča,2.0,130.00,24.05.2023
35,"Royal Crown Cola 0,25l ",1.0,49.00,24.05.2023
38,"Neperlivá 0,33l    ",3.0,117.00,24.05.2023
43,Rauch džus,2.0,98.00,24.05.2023
44,Rauch džus,1.0,49.00,24.05.2023
47,Karafa vody 1l     ,3.0,198.00,24.05.2023
50,Čaj - Jasmín a zelený čaj ,1.0,59.00,24.05.2023
53,Čaj - mátový       ,1.0,59.00,24.05.2023
68,Pink Gin Spritz    ,9.0,981.00,24.05.2023
70,Cuba libre         ,1.0,119.00,24.05.2023
71,Aperol Spritz      ,3.0,327.00,24.05.2023
72,Mojito             ,2.0,238.00,24.05.2023
77,Mimosa             ,3.0,294.00,24.05.2023
79,Pink Gin&tonic     ,1.0,109.00,24.05.2023
85,"Jameson 0,04l      ",2.0,140.00,24.05.2023
90,Finlandia vodka    ,1.0,55.00,24.05.2023
91,Božkov rum         ,2.0,120.00,24.05.2023
108,"Stáčené prosecco 0,2l ",5.0,490.00,24.05.2023
122,Nealko Mojito      ,2.0,178.00,24.05.2023
200,Lotus dort         ,5.0,445.00,24.05.2023
201,Čokoládovo-ořechový dort ,3.0,267.00,24.05.2023
202,Pistáciový dort    ,1.0,89.00,24.05.2023
206,Meruňka jogurt dort ,1.0,89.00,24.05.2023
208,Red Velvet         ,8.0,712.00,24.05.2023
211,Kofila dort        ,1.0,89.00,24.05.2023
214,Mák povidla dort   ,2.0,178.00,24.05.2023
220,Pana Cotta         ,2.0,138.00,24.05.2023
224,Slaný Karamel dort ,5.0,445.00,24.05.2023
225,Malina-tvaroh dort ,5.0,445.00,24.05.2023
235,Škvarková pomazánka kavárna ,1.0,129.00,24.05.2023
236,Chleba řepa        ,1.0,85.00,24.05.2023
9,Espresso lungo s mlékem ,1.0,52.00,24.05.2023
15,Flat White         ,1.0,75.00,24.05.2023
33,Limča,1.0,65.00,24.05.2023
38,"Neperlivá 0,33l    ",1.0,39.00,24.05.2023
43,Rauch džus,1.0,49.00,24.05.2023
224,Slaný Karamel dort ,1.0,89.00,24.05.2023
7,Espresso s mlékem  ,1.0,52.00,25.05.2023
9,Espresso lungo s mlékem ,9.0,468.00,25.05.2023
10,Espresso lungo bez mléka ,3.0,156.00,25.05.2023
13,Americano          ,5.0,275.00,25.05.2023
14,Cappuccino        ,18.0,1170.00,25.05.2023
15,Flat White         ,1.0,75.00,25.05.2023
17,Latté Macchiato    ,7.0,483.00,25.05.2023
18,Espresso Tonic klasik ,1.0,75.00,25.05.2023
21,Vídeňská káva      ,8.0,552.00,25.05.2023
26,Turek              ,2.0,104.00,25.05.2023
24,Horizont           ,1.0,250.00,25.05.2023
30,Limča,2.0,130.00,25.05.2023
31,Limča,1.0,65.00,25.05.2023
32,Limča,3.0,195.00,25.05.2023
33,Limča,2.0,130.00,25.05.2023
35,"Royal Crown Cola 0,25l ",1.0,49.00,25.05.2023
37,"Jemně perlivá 0,33l ",5.0,195.00,25.05.2023
38,"Neperlivá 0,33l    ",5.0,195.00,25.05.2023
43,Rauch džus,3.0,147.00,25.05.2023
46,Chito tonic,3.0,147.00,25.05.2023
47,Karafa vody 1l     ,2.0,132.00,25.05.2023
49,Čaj - Levandule&heřmánek ,1.0,59.00,25.05.2023
55,Čaj - zázvorový    ,1.0,59.00,25.05.2023
58,Limča okurka       ,1.0,65.00,25.05.2023
71,Aperol Spritz      ,4.0,436.00,25.05.2023
76,London Cosmopolitan ,2.0,258.00,25.05.2023
79,Pink Gin&tonic     ,1.0,109.00,25.05.2023
102,"Ryzlink Rýnský 2021 0,75l Tetu ",1.0,390.00,25.05.2023
103,"Chardonnay polosuché 0,2l ",1.0,68.00,25.05.2023
108,"Stáčené prosecco 0,2l ",3.0,294.00,25.05.2023
109,"Rulandské šedé suché 0,2l ",5.5,385.00,25.05.2023
123,Nealko Mimosa      ,1.0,90.00,25.05.2023
200,Lotus dort         ,4.0,356.00,25.05.2023
201,Čokoládovo-ořechový dort ,3.0,267.00,25.05.2023
202,Pistáciový dort    ,1.0,89.00,25.05.2023
203,Mechový dort       ,1.0,99.00,25.05.2023
208,Red Velvet         ,3.0,267.00,25.05.2023
209,Čokoládový dort    ,1.0,89.00,25.05.2023
211,Kofila dort        ,1.0,89.00,25.05.2023
214,Mák povidla dort   ,1.0,89.00,25.05.2023
220,Pana Cotta         ,1.0,69.00,25.05.2023
224,Slaný Karamel dort ,2.0,178.00,25.05.2023
225,Malina-tvaroh dort ,3.0,267.00,25.05.2023
236,Chleba řepa        ,1.0,85.00,25.05.2023
7,Espresso s mlékem  ,3.0,156.00,26.05.2023
8,Espresso bez mléka ,2.0,104.00,26.05.2023
9,Espresso lungo s mlékem ,15.0,780.00,26.05.2023
10,Espresso lungo bez mléka ,8.0,416.00,26.05.2023
11,Espresso Doppio s mlékem ,1.0,68.00,26.05.2023
13,Americano          ,1.0,55.00,26.05.2023
14,Cappuccino        ,11.0,715.00,26.05.2023
15,Flat White         ,4.0,300.00,26.05.2023
16,Espresso Macchiato ,1.0,55.00,26.05.2023
17,Latté Macchiato    ,4.0,276.00,26.05.2023
19,Espresso Tonic Pink ,1.0,75.00,26.05.2023
21,Vídeňská káva      ,4.0,276.00,26.05.2023
22,Alžírská káva      ,4.0,300.00,26.05.2023
26,Turek              ,2.0,104.00,26.05.2023
27,Irská káva         ,3.0,255.00,26.05.2023
30,Limča,6.0,390.00,26.05.2023
31,Limča,2.0,130.00,26.05.2023
32,Limča,4.0,260.00,26.05.2023
33,Limča,7.0,455.00,26.05.2023
37,"Jemně perlivá 0,33l ",2.0,78.00,26.05.2023
38,"Neperlivá 0,33l    ",1.0,39.00,26.05.2023
43,Rauch džus,1.0,49.00,26.05.2023
47,Karafa vody 1l     ,8.0,528.00,26.05.2023
71,Aperol Spritz      ,9.0,981.00,26.05.2023
77,Mimosa             ,3.0,294.00,26.05.2023
78,Hugo Spritz        ,2.0,218.00,26.05.2023
103,"Chardonnay polosuché 0,2l ",1.0,68.00,26.05.2023
108,"Stáčené prosecco 0,2l ",16.5,1617.00,26.05.2023
111,Prosecco Brut      ,1.0,390.00,26.05.2023
115,"Pilsner Urquell 0,33l ",2.0,98.00,26.05.2023
120,Nealko Aperol      ,1.0,105.00,26.05.2023
200,Lotus dort         ,4.0,356.00,26.05.2023
201,Čokoládovo-ořechový dort ,4.0,356.00,26.05.2023
202,Pistáciový dort    ,4.0,356.00,26.05.2023
203,Mechový dort       ,1.0,99.00,26.05.2023
206,Meruňka jogurt dort ,1.0,89.00,26.05.2023
209,Čokoládový dort    ,1.0,89.00,26.05.2023
210,Tartaletka         ,2.0,158.00,26.05.2023
211,Kofila dort        ,1.0,89.00,26.05.2023
220,Pana Cotta         ,4.0,276.00,26.05.2023
225,Malina-tvaroh dort ,3.0,267.00,26.05.2023
234,Pražené mandle     ,2.0,158.00,26.05.2023
236,Chleba řepa        ,1.0,85.00,26.05.2023
7,Espresso s mlékem  ,5.0,260.00,27.05.2023
8,Espresso bez mléka ,13.0,676.00,27.05.2023
9,Espresso lungo s mlékem ,38.0,1976.00,27.05.2023
10,Espresso lungo bez mléka ,21.0,1092.00,27.05.2023
12,Espresso Doppio bez mléka ,2.0,136.00,27.05.2023
13,Americano          ,4.0,220.00,27.05.2023
14,Cappuccino        ,37.0,2405.00,27.05.2023
15,Flat White         ,8.0,600.00,27.05.2023
16,Espresso Macchiato ,8.0,440.00,27.05.2023
17,Latté Macchiato   ,17.0,1173.00,27.05.2023
18,Espresso Tonic klasik ,4.0,300.00,27.05.2023
20,Babyccino          ,4.0,168.00,27.05.2023
21,Vídeňská káva      ,5.0,345.00,27.05.2023
22,Alžírská káva      ,2.0,135.00,27.05.2023
26,Turek              ,4.0,208.00,27.05.2023
6,Šlehačka           ,3.0,30.00,27.05.2023
30,Limča,12.0,780.00,27.05.2023
31,Limča,4.0,247.00,27.05.2023
32,Limča,6.0,390.00,27.05.2023
33,Limča,10.0,637.00,27.05.2023
35,"Royal Crown Cola 0,25l ",1.0,49.00,27.05.2023
36,"Royal Crown Cola Zero 0,25l ",1.0,49.00,27.05.2023
37,"Jemně perlivá 0,33l ",4.0,156.00,27.05.2023
41,Rauch džus,2.0,98.00,27.05.2023
43,Rauch džus,3.0,147.00,27.05.2023
45,"Chito Tonic 0,25l  ",1.0,49.00,27.05.2023
46,Chito tonic,2.0,98.00,27.05.2023
47,Karafa vody 1l    ,11.5,752.40,27.05.2023
49,Čaj - Levandule&heřmánek ,1.0,59.00,27.05.2023
51,Čaj - ovocný       ,2.0,118.00,27.05.2023
57,Růžový tonic       ,2.0,98.00,27.05.2023
58,Limča okurka       ,1.0,65.00,27.05.2023
68,Pink Gin Spritz    ,1.0,109.00,27.05.2023
69,Limoncello Spritz  ,2.0,218.00,27.05.2023
70,Cuba libre         ,1.0,119.00,27.05.2023
71,"Aperol Spritz     16,0      1744,00  72 Mojito            ",14.0,1666.00,27.05.2023
74,Lillet Wild Berry  ,1.0,109.00,27.05.2023
76,London Cosmopolitan ,2.0,258.00,27.05.2023
78,Hugo Spritz        ,2.0,218.00,27.05.2023
81,"Martini Extra Dry 0,1l ",1.0,55.00,27.05.2023
82,"Martini Bianco 0,1l ",2.0,110.00,27.05.2023
87,"Metaxa 5* 0,04l    ",2.0,120.00,27.05.2023
93,Luhačovická bylinná ,2.0,120.00,27.05.2023
108,"Stáčené prosecco 0,2l ",1.5,147.00,27.05.2023
109,"Rulandské šedé suché 0,2l ",3.0,210.00,27.05.2023
110,"Sauvignon premium suché 0,2l ",2.0,156.00,27.05.2023
111,Prosecco Brut      ,2.0,780.00,27.05.2023
115,"Pilsner Urquell 0,33l ",7.0,343.00,27.05.2023
116,"Birell světlý 0,33l ",2.0,78.00,27.05.2023
120,Nealko Aperol      ,2.0,210.00,27.05.2023
121,Nealko Hugo Spritz ,7.0,735.00,27.05.2023
122,Nealko Mojito      ,5.0,445.00,27.05.2023
123,Nealko Mimosa      ,1.0,90.00,27.05.2023
200,Lotus dort        ,15.0,1335.00,27.05.2023
201,Čokoládovo-ořechový dort ,10.0,890.00,27.05.2023
202,Pistáciový dort    ,9.0,801.00,27.05.2023
203,Mechový dort      ,10.0,950.40,27.05.2023
206,Meruňka jogurt dort ,5.0,445.00,27.05.2023
208,Red Velvet         ,8.0,712.00,27.05.2023
209,Čokoládový dort    ,6.0,534.00,27.05.2023
210,Tartaletka         ,6.0,474.00,27.05.2023
212,Větrník slaný karamel ,7.0,623.00,27.05.2023
214,Mák povidla dort   ,6.0,534.00,27.05.2023
220,Pana Cotta         ,4.0,276.00,27.05.2023
225,Malina-tvaroh dort ,14.0,1246.00,27.05.2023
235,Škvarková pomazánka kavárna ,1.0,129.00,27.05.2023
236,Chleba řepa        ,3.0,255.00,27.05.2023
5,Mandlové cappucino ,1.0,75.00,28.05.2023
7,Espresso s mlékem  ,7.0,364.00,28.05.2023
8,Espresso bez mléka ,22.0,1144.00,28.05.2023
9,Espresso lungo s mlékem ,16.0,832.00,28.05.2023
10,Espresso lungo bez mléka ,16.0,832.00,28.05.2023
11,Espresso Doppio s mlékem ,3.0,204.00,28.05.2023
12,Espresso Doppio bez mléka ,1.0,68.00,28.05.2023
13,Americano          ,1.0,55.00,28.05.2023
14,Cappuccino        ,22.0,1391.00,28.05.2023
15,Flat White         ,8.0,510.00,28.05.2023
16,Espresso Macchiato ,5.0,275.00,28.05.2023
17,Latté Macchiato   ,16.0,1104.00,28.05.2023
19,Espresso Tonic Pink ,3.0,225.00,28.05.2023
20,Babyccino          ,1.0,42.00,28.05.2023
21,Vídeňská káva      ,9.0,621.00,28.05.2023
26,Turek              ,7.0,364.00,28.05.2023
30,Limča,14.0,897.00,28.05.2023
31,Limča,3.0,182.00,28.05.2023
32,Limča,11.0,715.00,28.05.2023
33,Limča,12.0,780.00,28.05.2023
35,"Royal Crown Cola 0,25l ",6.0,294.00,28.05.2023
36,"Royal Crown Cola Zero 0,25l ",2.0,98.00,28.05.2023
37,"Jemně perlivá 0,33l ",9.0,351.00,28.05.2023
38,"Neperlivá 0,33l    ",3.0,117.00,28.05.2023
39,"Ledový čaj - broskev 0,33l ",2.0,98.00,28.05.2023
40,"Ledový čaj - citrón 0,33l ",1.0,49.00,28.05.2023
41,Rauch džus,2.0,98.00,28.05.2023
44,Rauch džus,1.0,49.00,28.05.2023
45,"Chito Tonic 0,25l  ",1.0,49.00,28.05.2023
46,Chito tonic,2.0,98.00,28.05.2023
47,Karafa vody 1l     ,3.5,231.00,28.05.2023
53,Čaj - mátový       ,1.0,59.00,28.05.2023
56,"Neperlivá 0,2l     ",1.0,25.00,28.05.2023
58,Limča okurka       ,2.0,130.00,28.05.2023
68,Pink Gin Spritz    ,1.0,109.00,28.05.2023
70,Cuba libre         ,2.0,238.00,28.05.2023
71,Aperol Spritz     ,10.0,1090.00,28.05.2023
72,Mojito             ,6.0,714.00,28.05.2023
74,Lillet Wild Berry  ,3.0,327.00,28.05.2023
76,London Cosmopolitan ,3.0,387.00,28.05.2023
77,Mimosa             ,2.0,196.00,28.05.2023
78,Hugo Spritz        ,1.0,109.00,28.05.2023
79,Pink Gin&tonic     ,2.0,218.00,28.05.2023
108,"Stáčené prosecco 0,2l ",2.0,196.00,28.05.2023
115,"Pilsner Urquell 0,33l ",4.0,196.00,28.05.2023
116,"Birell světlý 0,33l ",1.0,39.00,28.05.2023
120,Nealko Aperol      ,4.0,388.50,28.05.2023
121,Nealko Hugo Spritz ,1.0,105.00,28.05.2023
122,Nealko Mojito      ,2.0,178.00,28.05.2023
128,Campari Orange / Soda ,1.0,109.00,28.05.2023
200,Lotus dort         ,8.0,712.00,28.05.2023
201,Čokoládovo-ořechový dort ,7.0,596.30,28.05.2023
202,Pistáciový dort    ,6.0,507.30,28.05.2023
203,Mechový dort       ,4.0,356.00,28.05.2023
206,Meruňka jogurt dort ,1.0,89.00,28.05.2023
208,Red Velvet         ,5.0,391.60,28.05.2023
209,Čokoládový dort    ,6.0,534.00,28.05.2023
210,Tartaletka         ,3.0,237.00,28.05.2023
211,Kofila dort        ,2.0,178.00,28.05.2023
212,Větrník slaný karamel ,19.0,1637.60,28.05.2023
214,Mák povidla dort   ,3.0,267.00,28.05.2023
220,Pana Cotta         ,7.0,483.00,28.05.2023
224,Slaný Karamel dort ,1.0,89.00,28.05.2023
225,Malina-tvaroh dort ,7.0,605.20,28.05.2023
236,Chleba řepa        ,1.0,85.00,28.05.2023
237,Italský talíř      ,1.0,390.00,28.05.2023
240,Obal               ,1.0,8.00,28.05.2023
7,Espresso s mlékem  ,3.0,156.00,29.05.2023
8,Espresso bez mléka ,6.0,312.00,29.05.2023
9,Espresso lungo s mlékem ,11.0,572.00,29.05.2023
10,Espresso lungo bez mléka ,3.0,156.00,29.05.2023
12,Espresso Doppio bez mléka ,1.0,68.00,29.05.2023
13,Americano          ,4.0,220.00,29.05.2023
14,Cappuccino        ,10.0,650.00,29.05.2023
17,Latté Macchiato    ,4.0,276.00,29.05.2023
18,Espresso Tonic klasik ,2.0,150.00,29.05.2023
19,Espresso Tonic Pink ,1.0,75.00,29.05.2023
21,Vídeňská káva      ,5.0,345.00,29.05.2023
22,Alžírská káva      ,1.0,75.00,29.05.2023
26,Turek              ,2.0,104.00,29.05.2023
30,Limča,4.0,260.00,29.05.2023
32,Limča,4.0,260.00,29.05.2023
33,Limča,3.0,195.00,29.05.2023
36,"Royal Crown Cola Zero 0,25l ",1.0,49.00,29.05.2023
37,"Jemně perlivá 0,33l ",4.0,156.00,29.05.2023
38,"Neperlivá 0,33l    ",3.0,117.00,29.05.2023
44,Rauch džus,1.0,49.00,29.05.2023
47,Karafa vody 1l     ,3.0,198.00,29.05.2023
58,Limča okurka       ,1.0,65.00,29.05.2023
74,Lillet Wild Berry  ,1.0,109.00,29.05.2023
77,Mimosa             ,1.0,98.00,29.05.2023
78,Hugo Spritz        ,1.0,109.00,29.05.2023
79,Pink Gin&tonic     ,1.0,109.00,29.05.2023
103,"Chardonnay polosuché 0,2l ",1.0,68.00,29.05.2023
108,"Stáčené prosecco 0,2l ",3.0,294.00,29.05.2023
109,"Rulandské šedé suché 0,2l ",1.0,70.00,29.05.2023
110,"Sauvignon premium suché 0,2l ",2.0,156.00,29.05.2023
122,Nealko Mojito      ,2.0,178.00,29.05.2023
133,Rulandské modré / DR ,1.0,70.00,29.05.2023
200,Lotus dort         ,3.0,267.00,29.05.2023
202,Pistáciový dort    ,2.0,178.00,29.05.2023
206,Meruňka jogurt dort ,2.0,178.00,29.05.2023
209,Čokoládový dort    ,1.0,89.00,29.05.2023
210,Tartaletka         ,4.0,316.00,29.05.2023
211,Kofila dort        ,4.0,356.00,29.05.2023
212,Větrník slaný karamel ,2.0,178.00,29.05.2023
214,Mák povidla dort   ,3.0,267.00,29.05.2023
220,Pana Cotta         ,3.0,207.00,29.05.2023
225,Malina-tvaroh dort ,4.0,356.00,29.05.2023
235,Škvarková pomazánka kavárna ,1.0,129.00,29.05.2023
9,Espresso lungo s mlékem ,6.0,312.00,30.05.2023
10,Espresso lungo bez mléka ,5.0,260.00,30.05.2023
13,Americano          ,3.0,165.00,30.05.2023
14,Cappuccino         ,8.0,520.00,30.05.2023
17,Latté Macchiato    ,4.0,276.00,30.05.2023
19,Espresso Tonic Pink ,1.0,75.00,30.05.2023
21,Vídeňská káva      ,2.0,138.00,30.05.2023
26,Turek              ,3.0,156.00,30.05.2023
30,Limča,2.0,130.00,30.05.2023
31,Limča,1.0,65.00,30.05.2023
32,Limča,2.0,130.00,30.05.2023
33,Limča,2.0,130.00,30.05.2023
34,Limča čaj a mateřídouška ,1.0,65.00,30.05.2023
47,Karafa vody 1l     ,1.5,99.00,30.05.2023
57,Růžový tonic       ,1.0,49.00,30.05.2023
58,Limča okurka       ,1.0,65.00,30.05.2023
68,Pink Gin Spritz    ,5.0,545.00,30.05.2023
71,Aperol Spritz      ,3.0,327.00,30.05.2023
72,Mojito             ,1.0,119.00,30.05.2023
78,Hugo Spritz        ,1.0,109.00,30.05.2023
79,Pink Gin&tonic     ,1.0,109.00,30.05.2023
97,Tullamore          ,1.0,73.00,30.05.2023
103,"Chardonnay polosuché 0,2l ",2.0,136.00,30.05.2023
104,"Pinot Gris polosuché 0,2l ",2.0,136.00,30.05.2023
108,"Stáčené prosecco 0,2l ",1.0,98.00,30.05.2023
109,"Rulandské šedé suché 0,2l ",3.0,210.00,30.05.2023
110,"Sauvignon premium suché 0,2l ",1.0,78.00,30.05.2023
115,"Pilsner Urquell 0,33l ",1.0,49.00,30.05.2023
120,Nealko Aperol      ,2.0,210.00,30.05.2023
121,Nealko Hugo Spritz ,1.0,105.00,30.05.2023
122,Nealko Mojito      ,3.0,267.00,30.05.2023
200,Lotus dort         ,1.0,89.00,30.05.2023
201,Čokoládovo-ořechový dort ,2.0,178.00,30.05.2023
202,Pistáciový dort    ,1.0,89.00,30.05.2023
206,Meruňka jogurt dort ,2.0,178.00,30.05.2023
209,Čokoládový dort    ,2.0,178.00,30.05.2023
211,Kofila dort        ,1.0,89.00,30.05.2023
214,Mák povidla dort   ,2.0,178.00,30.05.2023
218,Čokoládový paříž   ,1.0,89.00,30.05.2023
225,Malina-tvaroh dort ,4.0,356.00,30.05.2023
2,Ledová káva        ,6.0,534.00,31.05.2023
7,Espresso s mlékem  ,1.0,52.00,31.05.2023
8,Espresso bez mléka ,1.0,52.00,31.05.2023
9,Espresso lungo s mlékem ,4.0,208.00,31.05.2023
10,Espresso lungo bez mléka ,4.0,208.00,31.05.2023
13,Americano          ,2.0,110.00,31.05.2023
14,Cappuccino         ,9.0,585.00,31.05.2023
15,Flat White         ,1.0,75.00,31.05.2023
16,Espresso Macchiato ,1.0,55.00,31.05.2023
17,Latté Macchiato    ,3.0,207.00,31.05.2023
20,Babyccino          ,2.0,84.00,31.05.2023
21,Vídeňská káva      ,1.0,69.00,31.05.2023
22,Alžírská káva      ,1.0,75.00,31.05.2023
26,Turek              ,4.0,208.00,31.05.2023
246,Zmrzlina vanilka   ,4.0,100.00,31.05.2023
31,Limča,2.0,130.00,31.05.2023
32,Limča,1.0,65.00,31.05.2023
33,Limča,3.0,195.00,31.05.2023
35,"Royal Crown Cola 0,25l ",3.0,147.00,31.05.2023
37,"Jemně perlivá 0,33l ",2.0,78.00,31.05.2023
38,"Neperlivá 0,33l    ",4.0,156.00,31.05.2023
44,Rauch džus,2.0,98.00,31.05.2023
45,"Chito Tonic 0,25l  ",1.0,49.00,31.05.2023
47,Karafa vody 1l     ,2.0,132.00,31.05.2023
51,Čaj - ovocný       ,1.0,59.00,31.05.2023
58,Limča okurka       ,4.0,260.00,31.05.2023
68,Pink Gin Spritz    ,3.0,327.00,31.05.2023
70,Cuba libre         ,1.0,119.00,31.05.2023
71,Aperol Spritz      ,7.0,763.00,31.05.2023
72,Mojito             ,3.0,357.00,31.05.2023
78,Hugo Spritz        ,1.0,109.00,31.05.2023
90,Finlandia vodka    ,1.0,55.00,31.05.2023
108,"Stáčené prosecco 0,2l ",3.0,294.00,31.05.2023
110,"Sauvignon premium suché 0,2l ",2.0,156.00,31.05.2023
116,"Birell světlý 0,33l ",1.0,39.00,31.05.2023
122,Nealko Mojito      ,3.0,267.00,31.05.2023
199,Šlehačka dorty     ,1.0,10.00,31.05.2023
200,Lotus dort         ,2.0,178.00,31.05.2023
201,Čokoládovo-ořechový dort ,1.0,89.00,31.05.2023
202,Pistáciový dort    ,3.0,267.00,31.05.2023
205,Koňak špička dort  ,4.0,356.00,31.05.2023
206,Meruňka jogurt dort ,5.0,445.00,31.05.2023
211,Kofila dort        ,2.0,178.00,31.05.2023
220,Pana Cotta         ,1.0,69.00,31.05.2023
225,Malina-tvaroh dort ,5.0,445.00,31.05.2023
245,Zmrzlina slaný karamel ,4.0,140.00,31.05.2023
2,Ledová káva        ,2.0,178.00,01.06.2023
7,Espresso s mlékem  ,3.0,156.00,01.06.2023
9,Espresso lungo s mlékem ,4.0,208.00,01.06.2023
10,Espresso lungo bez mléka ,2.0,104.00,01.06.2023
13,Americano          ,1.0,55.00,01.06.2023
14,Cappuccino         ,3.0,195.00,01.06.2023
15,Flat White         ,1.0,75.00,01.06.2023
17,Latté Macchiato    ,8.0,552.00,01.06.2023
21,Vídeňská káva      ,1.0,69.00,01.06.2023
26,Turek              ,6.0,312.00,01.06.2023
30,Limča,4.0,260.00,01.06.2023
31,Limča,2.0,130.00,01.06.2023
32,Limča,2.0,130.00,01.06.2023
33,Limča,3.0,195.00,01.06.2023
34,Limča čaj a mateřídouška ,1.0,65.00,01.06.2023
35,"Royal Crown Cola 0,25l ",2.0,98.00,01.06.2023
37,"Jemně perlivá 0,33l ",4.0,156.00,01.06.2023
38,"Neperlivá 0,33l    ",2.0,78.00,01.06.2023
45,"Chito Tonic 0,25l  ",1.0,49.00,01.06.2023
47,Karafa vody 1l     ,0.5,33.00,01.06.2023
68,Pink Gin Spritz    ,1.0,109.00,01.06.2023
69,Limoncello Spritz  ,1.0,109.00,01.06.2023
77,Mimosa             ,2.0,196.00,01.06.2023
79,Pink Gin&tonic     ,2.0,218.00,01.06.2023
109,"Rulandské šedé suché 0,2l ",1.0,70.00,01.06.2023
115,"Pilsner Urquell 0,33l ",3.0,147.00,01.06.2023
116,"Birell světlý 0,33l ",5.0,195.00,01.06.2023
199,Šlehačka dorty     ,1.0,10.00,01.06.2023
201,Čokoládovo-ořechový dort ,1.0,89.00,01.06.2023
202,Pistáciový dort    ,1.0,89.00,01.06.2023
209,Čokoládový dort    ,1.0,89.00,01.06.2023
214,Mák povidla dort   ,2.0,178.00,01.06.2023
220,Pana Cotta         ,2.0,138.00,01.06.2023
236,Chleba řepa        ,1.0,85.00,01.06.2023
245,Kopeček zmrzlina   ,8.0,280.00,01.06.2023
2,Ledová káva        ,3.0,267.00,02.06.2023
7,Espresso s mlékem  ,1.0,52.00,02.06.2023
8,Espresso bez mléka ,1.0,52.00,02.06.2023
9,Espresso lungo s mlékem ,11.0,572.00,02.06.2023
10,Espresso lungo bez mléka ,8.0,416.00,02.06.2023
11,Espresso Doppio s mlékem ,1.0,68.00,02.06.2023
12,Espresso Doppio bez mléka ,1.0,68.00,02.06.2023
13,Americano          ,2.0,110.00,02.06.2023
14,Cappuccino        ,10.0,650.00,02.06.2023
16,Espresso Macchiato ,3.0,165.00,02.06.2023
17,Latté Macchiato    ,8.0,552.00,02.06.2023
21,Vídeňská káva      ,3.0,207.00,02.06.2023
22,Alžírská káva      ,1.0,75.00,02.06.2023
25,Long Black         ,1.0,60.00,02.06.2023
26,Turek              ,1.0,52.00,02.06.2023
248,Mandlové mléko     ,2.0,20.00,02.06.2023
30,Limča,4.0,260.00,02.06.2023
31,Limča,1.0,65.00,02.06.2023
33,Limča,1.0,65.00,02.06.2023
34,Limča čaj a mateřídouška ,2.0,130.00,02.06.2023
37,"Jemně perlivá 0,33l ",1.0,39.00,02.06.2023
38,"Neperlivá 0,33l    ",2.0,78.00,02.06.2023
46,Chito tonic,2.0,98.00,02.06.2023
47,Karafa vody 1l     ,4.5,297.00,02.06.2023
48,"Perlivá 0,2l       ",1.0,25.00,02.06.2023
58,Limča okurka       ,3.0,195.00,02.06.2023
68,Pink Gin Spritz    ,2.0,218.00,02.06.2023
71,Aperol Spritz      ,6.0,654.00,02.06.2023
77,Mimosa             ,2.0,196.00,02.06.2023
79,Pink Gin&tonic     ,2.0,218.00,02.06.2023
80,Gin&tonic          ,1.0,109.00,02.06.2023
82,"Martini Bianco 0,1l ",1.0,55.00,02.06.2023
84,"Crodino 0,1l       ",4.0,156.00,02.06.2023
93,Luhačovická bylinná ,3.0,180.00,02.06.2023
108,"Stáčené prosecco 0,2l ",7.0,686.00,02.06.2023
109,"Rulandské šedé suché 0,2l ",1.0,70.00,02.06.2023
115,"Pilsner Urquell 0,33l ",5.0,245.00,02.06.2023
116,"Birell světlý 0,33l ",2.0,78.00,02.06.2023
120,Nealko Aperol      ,1.0,105.00,02.06.2023
122,Nealko Mojito      ,1.0,89.00,02.06.2023
123,Nealko Mimosa      ,1.0,90.00,02.06.2023
199,Šlehačka dorty     ,1.0,10.00,02.06.2023
200,Lotus dort         ,3.0,267.00,02.06.2023
201,Čokoládovo-ořechový dort ,2.0,178.00,02.06.2023
203,Mechový dort       ,1.0,89.00,02.06.2023
206,Meruňka jogurt dort ,1.0,89.00,02.06.2023
